year,month,suburb,medianSoldPrice,numberSold,highestSoldPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice
2011,8,Randwick,1422000,40,5450000,81,8000000,775000,32,20,950
2011,11,Randwick,1417000,49,3660000,97,6000000,700000,47,23,880
2012,2,Randwick,1520000,24,6200000,62,5850000,570000,10,5,975
2012,5,Randwick,1555000,44,3325000,77,3590000,570000,30,17,850
2012,8,Randwick,1385000,27,3050000,57,4250000,650000,19,11,825
2012,11,Randwick,1384000,69,3250000,96,4250000,790000,50,33,863
2013,2,Randwick,1525000,34,7100000,56,5000000,550000,15,9,950
2013,5,Randwick,1515000,62,3570000,79,4000000,590000,39,26,850
2013,8,Randwick,1575000,35,15000000,61,4000000,356000,19,14,915
2013,11,Randwick,1570000,60,2915000,81,3500000,356000,45,37,995
2014,2,Randwick,1590000,39,12500000,61,3500000,720000,18,14,1100
2014,5,Randwick,1584000,75,4292000,91,4239000,500000,61,44,1075
2014,8,Randwick,1738000,49,7900000,60,3750000,680000,35,27,1075
2014,11,Randwick,1715000,55,4200000,77,4140000,680000,48,37,980
2015,2,Randwick,1820000,24,3700000,41,3700000,680000,22,18,1025
2015,5,Randwick,2240000,50,4800000,50,3250000,1375000,44,34,1050
2015,8,Randwick,1950000,41,5150000,34,4000000,1300000,27,24,1100
2015,11,Randwick,2038000,45,6110000,55,6000000,1200000,38,27,1000
2016,2,Randwick,2420000,29,3928000,38,6000000,1250000,22,18,1000
2016,5,Randwick,2105000,38,4930000,50,3250000,609000,30,26,1160
2016,8,Randwick,2240000,38,4900000,42,2993000,65000,27,26,990
2016,11,Randwick,2300000,50,4825000,55,4600000,925000,44,39,1050
2017,2,Randwick,2270000,24,4375000,29,2600000,1450000,18,16,1193
2017,5,Randwick,2473000,43,4460000,48,4250000,1550000,39,32,1100
2017,8,Randwick,2570000,44,6400000,42,5000000,1650000,32,29,1100
2017,11,Randwick,2560000,58,6205000,68,5000000,1300000,57,39,1150
2018,2,Randwick,2260000,42,4075000,40,5000000,1500000,19,16,1000
2018,5,Randwick,2453000,69,6200000,63,12000000,1500000,50,39,1200
2018,8,Randwick,2350000,36,6000000,27,10000000,1120000,19,9,1000
2018,11,Randwick,2255000,41,4100000,53,10000000,2000,40,26,1083
2019,2,Randwick,2325000,14,4120000,29,10000000,1470000,15,6,1200
2019,5,Randwick,2265000,28,4550000,40,9000000,1250000,26,11,1195
2019,8,Randwick,2153000,33,5400000,38,9000000,1425000,19,13,1100
2019,11,Randwick,2598000,47,8120000,62,9000000,1425000,41,36,1100
2020,2,Randwick,2801000,26,4975000,31,9000000,1425000,13,11,1150
2020,5,Randwick,2463000,37,5610000,61,9000000,800000,30,16,1100
2020,8,Randwick,2525000,37,6775000,52,9000000,2000000,27,21,1050
2020,11,Randwick,2550000,52,7000000,63,9000000,1470000,43,34,950
2021,2,Randwick,2818000,40,7300000,36,6000000,1500000,25,21,1000
2021,5,Randwick,3145000,55,8500000,58,6000000,2000000,47,41,1035
2011,8,Paddington,1500000,54,2950000,92,3500000,540000,46,24,995
2011,11,Paddington,1350000,72,6350000,127,11000000,498000,75,36,990
2012,2,Paddington,1300000,36,2500000,93,11000000,795000,26,11,1000
2012,5,Paddington,1450000,67,5500000,111,50000000,795000,69,41,1000
2012,8,Paddington,1225000,67,3300000,110,11000000,690000,51,30,950
2012,11,Paddington,1461000,65,5100000,106,11000000,525000,52,33,950
2013,2,Paddington,1400000,44,3425000,71,8800000,765000,26,17,975
2013,5,Paddington,1468000,75,3650000,111,8800000,700000,62,38,1000
2013,8,Paddington,1550000,79,3450000,98,3950000,125000,59,45,995
2013,11,Paddington,1630000,105,3700000,127,7232000,850000,97,67,960
2014,2,Paddington,1800000,44,5600000,71,7232000,675000,26,24,995
2014,5,Paddington,1413000,104,5500000,132,5250000,838000,106,74,1050
2014,8,Paddington,1835000,58,4200000,87,5250000,998000,48,32,978
2014,11,Paddington,1610000,109,4800000,140,6000000,100000,108,70,1050
2015,2,Paddington,1680000,47,6000000,70,6000000,100000,37,22,1100
2015,5,Paddington,1700000,102,6500000,95,6000000,890000,72,66,1125
2015,8,Paddington,1770000,70,7500000,62,4250000,900000,51,42,1050
2015,11,Paddington,1879000,76,11850000,79,10000000,800000,68,48,1100
2016,2,Paddington,1900000,46,10000000,48,4000000,1200000,32,29,1150
2016,5,Paddington,1966000,63,11850000,63,12000000,950000,48,35,1200
2016,8,Paddington,2233000,50,7500000,69,9750000,710000,37,29,1000
2016,11,Paddington,2425000,69,5500000,71,9450000,2000,49,40,1100
2017,2,Paddington,2363000,58,5400000,54,8500000,1000000,39,26,1215
2017,5,Paddington,2493000,80,8325000,73,8500000,1350000,55,43,1150
2017,8,Paddington,2218000,46,4050000,57,8250000,950000,46,27,1200
2017,11,Paddington,2235000,54,5300000,56,8250000,1200000,39,29,1250
2018,2,Paddington,2550000,41,5150000,54,8250000,1200000,27,22,1200
2018,5,Paddington,2620000,72,7400000,80,8250000,1100000,62,41,1195
2018,8,Paddington,2325000,58,8200000,57,6500000,1100000,46,28,1173
2018,11,Paddington,2345000,57,7650000,78,15000000,1260000,66,41,1170
2019,2,Paddington,2080000,41,4925000,54,15000000,1260000,39,22,1180
2019,5,Paddington,2238000,60,7500000,65,8250000,1100000,49,29,1150
2019,8,Paddington,2050000,42,5050000,46,7700000,1100000,31,22,1100
2019,11,Paddington,2425000,77,10500000,71,7700000,800000,52,47,1100
2020,2,Paddington,2600000,39,7150000,46,7700000,1260000,26,20,1200
2020,5,Paddington,2550000,61,6300000,98,7700000,1000000,40,25,1050
2020,8,Paddington,2290000,54,6720000,75,4500000,1395000,31,21,1000
2020,11,Paddington,2550000,82,6800000,81,6500000,1350000,60,47,1050
2021,2,Paddington,2850000,59,6500000,54,5000000,1425000,31,24,1100
2021,5,Paddington,3213000,72,9000000,71,8000000,1400000,60,49,1100
2011,8,Lane Cove,965000,24,1935000,43,2730000,560000,12,7,750
2011,11,Lane Cove,1029000,34,1980000,52,2730000,590000,21,9,700
2012,2,Lane Cove,1085000,19,2200000,32,2150000,600000,10,9,650
2012,5,Lane Cove,974000,34,1650000,41,2000000,570000,22,16,895
2012,8,Lane Cove,956000,16,1585000,32,2600000,450000,10,6,820
2012,11,Lane Cove,1100000,27,2500000,42,3750000,550000,21,17,750
2013,2,Lane Cove,1088000,16,4450000,23,4000000,500000,9,4,755
2013,5,Lane Cove,1200000,31,2780000,37,2750000,500000,22,17,810
2013,8,Lane Cove,1184000,30,2653000,35,11000000,575000,20,17,730
2013,11,Lane Cove,1314000,46,2930000,49,2249000,500000,40,36,808
2014,2,Lane Cove,1126000,19,1945000,22,1790000,545000,10,10,735
2014,5,Lane Cove,1548000,36,2420000,39,2200000,405000,30,28,825
2014,8,Lane Cove,1495000,15,2010000,19,2000000,638000,11,10,800
2014,11,Lane Cove,1498000,38,2875000,44,2500000,898000,32,29,773
2015,2,Lane Cove,1395000,19,2820000,23,2993000,661000,15,12,890
2015,5,Lane Cove,1745000,28,3624000,30,2000000,555000,14,12,815
2015,8,Lane Cove,1865000,29,3300000,26,2750000,900000,20,19,830
2015,11,Lane Cove,1615000,42,2975000,47,2700000,610000,38,27,850
2016,2,Lane Cove,1655000,22,6700000,28,3200000,800000,16,12,925
2016,5,Lane Cove,1673000,38,3850000,40,3300000,910000,31,25,810
2016,8,Lane Cove,1763000,23,2955000,23,2650000,720000,16,15,900
2016,11,Lane Cove,2000000,36,4250000,42,5500000,550000,29,26,875
2017,2,Lane Cove,2300000,15,2850000,20,5500000,1000,10,8,920
2017,5,Lane Cove,2158000,27,4300000,31,5500000,1000,19,17,965
2017,8,Lane Cove,2306000,20,3701000,27,3300000,845000,21,14,920
2017,11,Lane Cove,1820000,29,3300000,40,3150000,900000,32,15,940
2018,2,Lane Cove,1825000,15,3100000,25,3500000,1300000,11,8,850
2018,5,Lane Cove,1825000,25,3500000,24,3500000,839000,18,15,840
2018,8,Lane Cove,2150000,19,2510000,24,2800000,650000,18,11,950
2018,11,Lane Cove,1520000,22,4180000,33,5500000,1195000,19,10,850
2019,2,Lane Cove,1948000,20,3400000,31,8088000,1150000,14,8,850
2019,5,Lane Cove,2050000,30,4000000,32,8088000,1195000,20,12,850
2019,8,Lane Cove,1900000,21,3225000,25,5250000,1195000,17,17,788
2019,11,Lane Cove,2225000,28,3175000,36,5600000,760000,27,22,810
2020,2,Lane Cove,1800000,22,3825000,29,5600000,1070000,16,13,850
2020,5,Lane Cove,2069000,22,4025000,37,5775000,950000,18,10,825
2020,8,Lane Cove,2053000,18,3340000,30,4738000,850000,13,9,900
2020,11,Lane Cove,2297000,34,3727000,37,4500000,850000,31,24,900
2021,2,Lane Cove,2525000,21,5800000,22,4600000,900000,13,11,990
2021,5,Lane Cove,2570000,26,4250000,22,2900000,1050000,18,18,800
2011,8,Mosman,2330000,77,10000000,197,25000000,825000,42,18,1490
2011,11,Mosman,1948000,104,19000000,230,25000000,700000,83,37,1700
2012,2,Mosman,2360000,53,20000000,180,18500000,700000,24,13,1650
2012,5,Mosman,2000000,109,18000000,222,18500000,1000,78,37,1600
2012,8,Mosman,1950000,83,14050000,184,15000000,775000,42,26,1750
2012,11,Mosman,1975000,111,12800000,238,15000000,700000,66,32,1700
2013,2,Mosman,1775000,55,8300000,189,26500000,550000,21,8,1750
2013,5,Mosman,2300000,107,11250000,205,38000000,550000,62,35,1538
2013,8,Mosman,2206000,101,8600000,185,26500000,320000,55,39,1600
2013,11,Mosman,2313000,143,13880000,255,15750000,430000,71,48,1650
2014,2,Mosman,2505000,71,11060000,154,15750000,1000000,34,26,1650
2014,5,Mosman,2500000,110,15600000,188,25000000,300000,67,51,1650
2014,8,Mosman,2800000,84,11000000,152,32500000,210000,45,33,1500
2014,11,Mosman,2688000,117,16300000,244,25000000,900000,97,63,1725
2015,2,Mosman,2585000,108,11000000,179,32500000,530000,61,46,1750
2015,5,Mosman,3125000,123,16000000,168,32500000,460000,76,65,1600
2015,8,Mosman,2900000,89,10000000,137,25000000,840000,56,44,1650
2015,11,Mosman,3050000,129,16000000,165,32500000,650000,98,62,1825
2016,2,Mosman,3268000,52,11525000,92,32500000,1200000,31,18,1875
2016,5,Mosman,3075000,99,12800000,141,15500000,10000,67,51,1860
2016,8,Mosman,3355000,84,12250000,105,32500000,1496000,45,35,1698
2016,11,Mosman,3600000,116,17350000,148,32500000,840000,93,72,1750
2017,2,Mosman,3675000,58,10300000,86,32500000,840000,36,24,1800
2017,5,Mosman,3683000,99,12000000,135,31500000,1025000,72,54,1695
2017,8,Mosman,3115000,74,12400000,101,31500000,850000,56,39,1650
2017,11,Mosman,4100000,97,15800000,132,31500000,850000,69,39,1598
2018,2,Mosman,3300000,47,23734000,92,22444000,725000,29,14,1798
2018,5,Mosman,3750000,84,18000000,119,18000000,725000,52,41,1775
2018,8,Mosman,4368000,58,20000000,90,25000000,610000,33,16,1600
2018,11,Mosman,3900000,83,18500000,124,22500000,610000,58,37,1650
2019,2,Mosman,2700000,33,10500000,79,22500000,610000,23,17,1650
2019,5,Mosman,3425000,73,11100000,105,23000000,595000,39,25,1700
2019,8,Mosman,3488000,52,12900000,98,31500000,550000,31,20,1650
2019,11,Mosman,3500000,116,20000000,170,23000000,530000,77,62,1725
2020,2,Mosman,3370000,44,22000000,104,31500000,530000,26,20,1725
2020,5,Mosman,4080000,56,14600000,145,31500000,220000,45,23,1583
2020,8,Mosman,4300000,73,20000000,105,31500000,860000,37,25,1625
2020,11,Mosman,4255000,90,17800000,119,30000000,795000,64,39,1600
2021,2,Mosman,4650000,58,21750000,71,30000000,795000,29,25,1588
2021,5,Mosman,4700000,116,21550000,127,30000000,770000,88,72,1873
2011,8,Pymble,1235000,44,2950000,96,11800000,680000,20,8,843
2011,11,Pymble,1290000,37,2800000,134,7000000,600000,34,11,950
2012,2,Pymble,1110000,32,2975000,83,7500000,60000,14,4,950
2012,5,Pymble,1175000,47,3950000,108,7800000,620000,30,15,998
2012,8,Pymble,1260000,37,2290000,92,8000000,620000,25,11,1075
2012,11,Pymble,1220000,55,7218000,118,8000000,620000,34,14,1050
2013,2,Pymble,1255000,30,2775000,85,7500000,580000,18,9,1000
2013,5,Pymble,1350000,57,3160000,94,4300000,580000,39,20,997
2013,8,Pymble,1505000,59,3300000,87,4300000,800000,35,25,880
2013,11,Pymble,1543000,71,3325000,109,4300000,136000,55,41,915
2014,2,Pymble,1568000,34,3380000,65,7613000,136000,19,18,1000
2014,5,Pymble,1647000,81,12250000,96,7613000,750000,64,45,1150
2014,8,Pymble,1610000,51,6000000,67,7613000,850000,31,25,1023
2014,11,Pymble,1788000,59,4650000,96,7613000,750000,65,45,1000
2015,2,Pymble,1856000,55,3820000,66,7613000,750000,26,16,990
2015,5,Pymble,1970000,71,4173000,89,11500000,600000,56,51,995
2015,8,Pymble,2200000,53,4700000,66,11500000,900000,46,39,1125
2015,11,Pymble,2086000,48,7050000,88,11500000,900000,53,31,940
2016,2,Pymble,2200000,29,3500000,58,11500000,1450000,19,10,940
2016,5,Pymble,2125000,35,3980000,56,11500000,950000,24,14,970
2016,8,Pymble,2215000,37,6800000,58,11500000,1260000,25,18,1100
2016,11,Pymble,2525000,60,7150000,64,11500000,1300000,44,37,1150
2017,2,Pymble,2255000,33,4850000,44,11500000,1000000,26,19,1165
2017,5,Pymble,2588000,48,4050000,61,11500000,1600000,39,31,960
2017,8,Pymble,2240000,29,6500000,45,11500000,1100000,30,17,1000
2017,11,Pymble,2300000,49,31800000,74,11500000,1500000,48,26,1000
2018,2,Pymble,2435000,25,5000000,56,11500000,1550000,21,10,1000
2018,5,Pymble,2485000,49,6500000,73,11500000,1300000,39,26,1085
2018,8,Pymble,2100000,24,4150000,48,11500000,1250000,21,11,1250
2018,11,Pymble,2450000,36,5555000,75,10000000,1250000,47,20,1213
2019,2,Pymble,2420000,22,4700000,44,10000000,1275000,12,3,1000
2019,5,Pymble,2355000,30,8500000,42,10000000,1590000,12,10,1000
2019,8,Pymble,2205000,38,6500000,47,4800000,3000,23,18,1100
2019,11,Pymble,2236000,45,7921000,69,5985000,1275000,36,30,990
2020,2,Pymble,2315000,26,5150000,47,6000000,1260000,17,14,1000
2020,5,Pymble,2455000,20,4850000,60,8500000,1200000,25,11,1050
2020,8,Pymble,2498000,31,9875000,54,12000000,255000,22,12,913
2020,11,Pymble,2670000,56,6720000,76,10800000,205000,39,25,998
2021,2,Pymble,2550000,35,4600000,47,9500000,205000,21,14,1100
2021,5,Pymble,3560000,49,8500000,65,10000000,1550000,40,34,1050
2011,8,Frenchs Forest,874000,38,1425000,77,1680000,639000,3,,700
2011,11,Frenchs Forest,850000,55,1450000,91,1500000,665000,6,2,750
2012,2,Frenchs Forest,865000,41,1450000,92,1600000,2000,6,3,750
2012,5,Frenchs Forest,841000,55,1600000,109,1500000,2000,6,2,800
2012,8,Frenchs Forest,835000,52,1600000,77,1400000,600000,3,1,750
2012,11,Frenchs Forest,880000,61,1425000,113,1500000,625000,11,8,783
2013,2,Frenchs Forest,883000,60,1230000,85,1450000,458000,3,1,795
2013,5,Frenchs Forest,917000,53,1600000,69,1500000,650000,3,2,780
2013,8,Frenchs Forest,910000,47,1600000,68,1450000,650000,8,4,780
2013,11,Frenchs Forest,997000,90,1888000,107,3800000,695000,12,10,820
2014,2,Frenchs Forest,991000,43,1888000,59,3741000,760000,6,3,820
2014,5,Frenchs Forest,1050000,62,2130000,79,3741000,750000,11,7,835
2014,8,Frenchs Forest,1101000,52,1650000,80,3741000,720000,10,10,850
2014,11,Frenchs Forest,1200000,77,1940000,94,2200000,780000,23,19,850
2015,2,Frenchs Forest,1250000,43,3700000,54,2200000,780000,8,8,838
2015,5,Frenchs Forest,1350000,53,3425000,59,3000000,630000,16,14,840
2015,8,Frenchs Forest,1410000,49,2100000,68,2000000,780000,26,20,830
2015,11,Frenchs Forest,1400000,41,2200000,60,2200000,950000,29,16,850
2016,2,Frenchs Forest,1355000,27,1850000,41,1950000,1000000,10,6,850
2016,5,Frenchs Forest,1507000,37,2050000,47,2000000,900000,17,12,880
2016,8,Frenchs Forest,1503000,38,2300000,42,2000000,960000,21,20,890
2016,11,Frenchs Forest,1610000,35,2565000,40,2100000,1000000,27,24,878
2017,2,Frenchs Forest,1695000,40,4250000,33,2294000,150000,21,16,925
2017,5,Frenchs Forest,1655000,44,2441000,53,2300000,1400000,39,31,920
2017,8,Frenchs Forest,1653000,36,2730000,43,2300000,1250000,26,15,900
2017,11,Frenchs Forest,1624000,36,3935000,48,2500000,1200000,32,22,908
2018,2,Frenchs Forest,1550000,33,2300000,40,2400000,1300000,16,8,983
2018,5,Frenchs Forest,1461000,50,2420000,65,2500000,140000,31,23,950
2018,8,Frenchs Forest,1500000,29,1950000,39,2500000,1280000,14,13,828
2018,11,Frenchs Forest,1400000,42,2680000,71,2500000,790000,40,17,850
2019,2,Frenchs Forest,1288000,29,1820000,60,2400000,790000,23,7,880
2019,5,Frenchs Forest,1290000,44,2300000,63,2818000,900000,25,18,875
2019,8,Frenchs Forest,1495000,30,2090000,67,5500000,900000,15,15,898
2019,11,Frenchs Forest,1615000,49,2410000,84,5000000,900000,35,27,880
2020,2,Frenchs Forest,1635000,46,3050000,72,5000000,900000,26,22,925
2020,5,Frenchs Forest,1613000,47,2400000,97,5000000,900000,36,20,855
2020,8,Frenchs Forest,1601000,43,2300000,64,5000000,1090000,26,20,900
2020,11,Frenchs Forest,1650000,77,2820000,83,5000000,1250000,40,35,898
2021,2,Frenchs Forest,1815000,35,2360000,39,5000000,1200000,20,18,928
2021,5,Frenchs Forest,2056000,65,3305000,67,5000000,1350000,47,45,890
2011,8,Epping,905000,54,1875000,91,1800000,600000,33,20,600
2011,11,Epping,852000,62,1800000,108,4200000,312000,42,22,583
2012,2,Epping,898000,47,1225000,83,1800000,312000,22,12,600
2012,5,Epping,880000,65,1585000,120,1800000,329000,40,28,600
2012,8,Epping,928000,59,1730000,120,1800000,312000,36,20,600
2012,11,Epping,939000,85,1800000,132,3400000,460000,58,36,590
2013,2,Epping,951000,49,1930000,76,2100000,84000,26,20,618
2013,5,Epping,922000,81,1530000,96,1500000,438000,47,36,620
2013,8,Epping,1050000,67,2200000,79,1750000,575000,42,37,650
2013,11,Epping,1215000,86,2260000,123,1900000,600000,69,57,635
2014,2,Epping,1210000,71,5030000,96,12000000,639000,41,33,640
2014,5,Epping,1301000,99,5000000,104,1995000,600000,64,47,625
2014,8,Epping,1350000,78,4679000,76,4988000,650000,33,30,620
2014,11,Epping,1465000,97,5785000,108,9000000,700000,68,58,650
2015,2,Epping,1384000,53,3100000,71,9000000,200000,38,31,645
2015,5,Epping,1663000,66,2839000,71,4253000,750000,52,48,650
2015,8,Epping,1755000,58,3450000,64,3000000,680000,43,34,690
2015,11,Epping,1600000,78,4380000,101,2250000,800000,82,45,650
2016,2,Epping,1495000,36,2970000,59,3000000,800000,18,11,673
2016,5,Epping,1560000,68,4601000,82,3000000,611000,56,33,665
2016,8,Epping,1792000,47,3150000,65,9000000,550000,31,23,660
2016,11,Epping,1800000,75,4000000,90,4000000,455000,62,50,650
2017,2,Epping,1753000,51,2820000,65,4000000,870000,34,30,685
2017,5,Epping,1816000,63,3493000,73,2793000,760000,46,34,690
2017,8,Epping,1813000,39,3000000,58,3800000,660000,34,24,680
2017,11,Epping,1750000,45,6172000,73,4100000,560000,42,23,660
2018,2,Epping,1700000,31,4500000,61,3100000,760000,29,14,700
2018,5,Epping,1628000,59,2650000,85,2743000,750000,47,25,700
2018,8,Epping,1395000,28,2210000,68,2800000,750000,31,13,670
2018,11,Epping,1619000,44,3100000,100,3800000,825000,61,23,650
2019,2,Epping,1350000,32,2320000,73,3800000,800000,23,11,650
2019,5,Epping,1408000,42,2670000,67,3292000,850000,29,19,650
2019,8,Epping,1506000,48,2810000,76,3292000,670000,38,33,650
2019,11,Epping,1775000,51,4000000,82,3292000,620000,40,33,650
2020,2,Epping,1911000,49,5750000,75,3292000,850000,35,30,665
2020,5,Epping,1850000,45,2950000,95,3292000,700000,47,33,610
2020,8,Epping,1715000,43,2628000,68,3750000,750000,38,26,600
2020,11,Epping,1743000,60,2400000,81,3000000,750000,44,35,650
2021,2,Epping,1978000,50,3000000,47,2750000,750000,27,24,650
2021,5,Epping,2200000,67,3360000,84,4500000,790000,63,61,650
2011,8,Pennant Hills,749000,27,1360000,45,1250000,419000,3,1,510
2011,11,Pennant Hills,788000,28,1130000,52,1400000,440000,12,6,555
2012,2,Pennant Hills,852000,17,1150000,35,1495000,499000,4,2,548
2012,5,Pennant Hills,785000,21,1155000,46,1150000,499000,2,,550
2012,8,Pennant Hills,759000,16,1530000,43,1150000,475000,3,1,535
2012,11,Pennant Hills,755000,26,1168000,64,1175000,459000,5,4,600
2013,2,Pennant Hills,775000,22,1235000,43,1150000,500000,3,2,580
2013,5,Pennant Hills,856000,29,1543000,47,1300000,459000,7,5,610
2013,8,Pennant Hills,900000,32,1300000,44,1150000,100000,12,8,590
2013,11,Pennant Hills,943000,26,1360000,50,1200000,78000,11,7,550
2014,2,Pennant Hills,880000,32,1653000,44,1100000,78000,9,7,610
2014,5,Pennant Hills,970000,27,1410000,37,1200000,560000,11,8,620
2014,8,Pennant Hills,985000,21,1355000,27,1397000,475000,7,4,593
2014,11,Pennant Hills,1090000,35,2015000,45,1995000,790000,27,21,685
2015,2,Pennant Hills,1053000,26,1600000,30,2594000,719000,9,5,610
2015,5,Pennant Hills,1283000,30,2000000,39,1500000,718000,17,15,590
2015,8,Pennant Hills,1340000,23,1800000,34,1900000,718000,12,6,675
2015,11,Pennant Hills,1225000,31,2400000,42,2050000,848000,24,14,655
2016,2,Pennant Hills,1300000,14,1625000,22,2400000,698000,5,3,600
2016,5,Pennant Hills,1193000,26,1900000,37,2100000,710000,8,7,650
2016,8,Pennant Hills,1393000,37,2230000,39,2950000,800000,17,16,650
2016,11,Pennant Hills,1399000,25,1850000,35,2950000,720000,20,14,690
2017,2,Pennant Hills,1435000,16,1680000,21,1499000,720000,11,8,683
2017,5,Pennant Hills,1643000,22,2876000,27,2600000,910000,17,15,695
2017,8,Pennant Hills,1640000,25,2876000,29,2310000,930000,21,14,660
2017,11,Pennant Hills,1570000,17,2661000,44,2950000,1050000,33,7,620
2018,2,Pennant Hills,1360000,19,2060000,39,2950000,899000,12,3,605
2018,5,Pennant Hills,1381000,27,2010000,45,2950000,950000,13,6,690
2018,8,Pennant Hills,1220000,18,1800000,45,2950000,875000,11,4,695
2018,11,Pennant Hills,1252000,23,2150000,46,1800000,790000,12,2,700
2019,2,Pennant Hills,1431000,10,1810000,33,1800000,750000,6,2,630
2019,5,Pennant Hills,1188000,15,1552000,31,2500000,800000,10,6,625
2019,8,Pennant Hills,1230000,16,4000000,30,2093000,800000,8,2,620
2019,11,Pennant Hills,1419000,28,2100000,51,1890000,800000,26,16,638
2020,2,Pennant Hills,1475000,13,1800000,34,2600000,800000,10,7,628
2020,5,Pennant Hills,1650000,15,2050000,44,2100000,800000,9,5,620
2020,8,Pennant Hills,1390000,17,2215000,29,2000000,998000,11,4,650
2020,11,Pennant Hills,1460000,20,2585000,29,1950000,840000,13,8,598
2021,2,Pennant Hills,1558000,21,2750000,20,2300000,1200000,8,7,625
2021,5,Pennant Hills,1796000,32,2855000,30,2550000,1270000,28,21,688
2011,8,Baulkham Hills,586000,134,1800000,220,3220000,360000,37,21,500
2011,11,Baulkham Hills,614000,152,972000,252,1300000,369000,39,26,500
2012,2,Baulkham Hills,593000,132,1250000,219,3220000,75000,21,13,500
2012,5,Baulkham Hills,615000,155,900000,280,3500000,58000,41,28,510
2012,8,Baulkham Hills,605000,135,1000000,193,3500000,369000,28,19,500
2012,11,Baulkham Hills,630000,166,940000,216,1050000,50000,44,31,505
2013,2,Baulkham Hills,650000,117,855000,155,3299000,50000,9,5,520
2013,5,Baulkham Hills,660000,175,1500000,215,1150000,420000,31,22,528
2013,8,Baulkham Hills,672000,172,1170000,190,1075000,440000,30,25,520
2013,11,Baulkham Hills,745000,202,4371000,237,4000000,410000,54,48,540
2014,2,Baulkham Hills,742000,143,1185000,178,3300000,369000,22,16,540
2014,5,Baulkham Hills,800000,174,1420000,223,3300000,495000,43,32,535
2014,8,Baulkham Hills,850000,145,1455000,168,1450000,500000,33,29,550
2014,11,Baulkham Hills,902000,169,1527000,233,1450000,400000,76,57,560
2015,2,Baulkham Hills,898000,109,1350000,128,1590000,380000,37,27,550
2015,5,Baulkham Hills,1033000,154,2480000,174,1822000,520000,61,56,550
2015,8,Baulkham Hills,1105000,142,4000000,185,30000000,549000,92,61,575
2015,11,Baulkham Hills,1050000,165,1580000,272,30000000,85000,118,57,580
2016,2,Baulkham Hills,980000,107,1930000,177,30000000,600000,36,14,575
2016,5,Baulkham Hills,990000,112,10000000,169,6500000,,36,25,580
2016,8,Baulkham Hills,1050000,121,1655000,160,6500000,130000,37,32,580
2016,11,Baulkham Hills,1132000,145,6337000,186,2594000,640000,67,57,560
2017,2,Baulkham Hills,1170000,103,1750000,137,7000000,600000,36,26,580
2017,5,Baulkham Hills,1201000,142,12510000,175,7000000,575000,65,44,585
2017,8,Baulkham Hills,1165000,101,1810000,144,7000000,648000,53,33,580
2017,11,Baulkham Hills,1158000,137,1850000,201,1550000,10000,87,55,580
2018,2,Baulkham Hills,1110000,74,1828000,134,6500000,10000,28,12,590
2018,5,Baulkham Hills,1084000,101,2020000,157,6500000,100000,57,25,560
2018,8,Baulkham Hills,1066000,91,13510000,141,6500000,445000,44,26,570
2018,11,Baulkham Hills,1055000,107,1700000,183,6600000,589000,65,33,560
2019,2,Baulkham Hills,1000000,61,1810000,126,6250000,589000,24,14,550
2019,5,Baulkham Hills,970000,98,1740000,137,7000000,480000,42,27,560
2019,8,Baulkham Hills,1050000,104,1655000,138,7000000,110000,36,29,560
2019,11,Baulkham Hills,1208000,150,2300000,198,7000000,480000,86,61,560
2020,2,Baulkham Hills,1200000,95,7000000,151,6950000,480000,44,30,550
2020,5,Baulkham Hills,1170000,110,1838000,192,6500000,480000,41,23,550
2020,8,Baulkham Hills,1138000,96,1613000,144,7000000,565000,38,22,550
2020,11,Baulkham Hills,1230000,135,1860000,168,12000000,565000,69,43,550
2021,2,Baulkham Hills,1277000,105,1950000,114,7500000,630000,39,26,570
2021,5,Baulkham Hills,1551000,129,2512000,160,3000000,630000,87,59,560
2011,8,Castle Hill,705000,175,3000000,348,5000000,100000,44,15,600
2011,11,Castle Hill,730000,195,1920000,372,8490000,100000,65,40,595
2012,2,Castle Hill,751000,145,1625000,292,3000000,410000,35,18,580
2012,5,Castle Hill,749000,184,1900000,326,5495000,450000,44,20,560
2012,8,Castle Hill,730000,158,1500000,275,3200000,350000,27,18,595
2012,11,Castle Hill,760000,194,2000000,307,2200000,400000,45,26,600
2013,2,Castle Hill,758000,144,1800000,224,2200000,500000,16,11,585
2013,5,Castle Hill,830000,183,1950000,428,3045000,390000,38,17,570
2013,8,Castle Hill,856000,180,2565000,225,5000000,475000,43,36,580
2013,11,Castle Hill,945000,207,1870000,284,3045000,150000,40,32,620
2014,2,Castle Hill,930000,168,2000000,268,2950000,500000,27,19,620
2014,5,Castle Hill,1000000,170,2501000,240,2950000,430000,55,41,623
2014,8,Castle Hill,1043000,168,2280000,189,2337000,600000,51,38,630
2014,11,Castle Hill,1240000,171,3400000,271,4999000,145000,84,56,620
2015,2,Castle Hill,1200000,150,4000000,198,4800000,460000,59,40,630
2015,5,Castle Hill,1320000,151,9730000,185,40000000,150000,53,45,650
2015,8,Castle Hill,1365000,139,3700000,197,77500000,242000,61,50,650
2015,11,Castle Hill,1347000,138,2250000,258,77500000,100000,90,42,650
