year,month,suburb,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice
2016.0,9.0,Forster,445000.0,108.0,1300000.0,190000.0,499000.0,243.0,1600000.0,130000.0,,,390.0
2016.0,12.0,Forster,456000.0,106.0,1050000.0,165000.0,532000.0,262.0,1995000.0,130000.0,,,400.0
2017.0,3.0,Forster,517000.0,108.0,1380000.0,245000.0,549000.0,241.0,1995000.0,130000.0,1.0,1.0,400.0
2017.0,6.0,Forster,550000.0,82.0,1250000.0,175000.0,575000.0,211.0,2000000.0,130000.0,1.0,1.0,400.0
2017.0,9.0,Forster,497000.0,98.0,1500000.0,193000.0,549000.0,224.0,1995000.0,115000.0,,,395.0
2017.0,12.0,Forster,512000.0,102.0,1425000.0,170000.0,579000.0,229.0,1995000.0,130000.0,,,393.0
2018.0,3.0,Forster,561000.0,98.0,1300000.0,179000.0,595000.0,204.0,1950000.0,130000.0,2.0,,400.0
2018.0,6.0,Forster,517000.0,88.0,975000.0,190000.0,580000.0,207.0,1900000.0,130000.0,1.0,1.0,420.0
2018.0,9.0,Forster,492000.0,76.0,2500000.0,160000.0,565000.0,211.0,2100000.0,130000.0,1.0,1.0,420.0
2018.0,12.0,Forster,500000.0,67.0,1800000.0,205000.0,575000.0,213.0,1900000.0,60000.0,1.0,,420.0
2019.0,3.0,Forster,510000.0,76.0,1300000.0,205000.0,589000.0,231.0,1900000.0,219000.0,,,415.0
2019.0,6.0,Forster,470000.0,79.0,1190000.0,235000.0,579000.0,231.0,1900000.0,250000.0,,,420.0
2019.0,9.0,Forster,520000.0,89.0,1200000.0,259000.0,569000.0,262.0,1900000.0,269000.0,,,420.0
2019.0,12.0,Forster,570000.0,82.0,1475000.0,242000.0,569000.0,290.0,1900000.0,149000.0,,,433.0
2020.0,3.0,Forster,505000.0,91.0,1300000.0,188000.0,559000.0,301.0,1999000.0,149000.0,2.0,,430.0
2020.0,6.0,Forster,545000.0,55.0,1340000.0,190000.0,575000.0,286.0,2495000.0,149000.0,,,430.0
2020.0,9.0,Forster,499000.0,112.0,2150000.0,234000.0,563000.0,181.0,2495000.0,149000.0,1.0,,420.0
2020.0,12.0,Forster,565000.0,125.0,2200000.0,145000.0,590000.0,165.0,1999000.0,149000.0,,,440.0
2021.0,3.0,Forster,608000.0,134.0,2000000.0,170000.0,649000.0,135.0,2195000.0,170000.0,,,460.0
2021.0,6.0,Forster,689000.0,92.0,1700000.0,70000.0,670000.0,117.0,2195000.0,170000.0,2.0,1.0,468.0
2011.0,9.0,Glenbawn,,,,,,,,,,,
